,lat,lon,house_number,road,neighbourhood,city,county,state,postcode,country
503,34.08833,-118.28186,931,Hyperion Avenue,Silver Lake,LA,Los Angeles County,California,90029,USA
504,34.0841,-118.28685,,Virgil Avenue,Silver Lake,LA,Los Angeles County,California,90029-3609,USA
505,34.11063,-118.28723,,Avocado Street,Los Feliz,LA,Los Angeles County,California,90027,USA
506,34.11547,-118.28976,2504,Aberdeen Avenue,Los Feliz,LA,Los Angeles County,California,90027,USA
507,34.11553,-118.28942,2512,Aberdeen Avenue,Los Feliz,LA,Los Angeles County,California,90027,USA
508,34.11563,-118.28919,2518,Aberdeen Avenue,Los Feliz,LA,Los Angeles County,California,90027,USA
509,34.11601,-118.28889,,Inverness Avenue,Los Feliz,LA,Los Angeles County,California,90027,USA
510,34.11334,-118.28858,2303,Inverness Avenue,Los Feliz,LA,Los Angeles County,California,90027,USA
511,34.0869,-118.2799,1300,Edgecliffe Drive,Silver Lake,LA,Los Angeles County,California,90026,USA
512,34.08209,-118.2821,715,Maltman Avenue,Silver Lake,LA,Los Angeles County,California,90026,USA
513,34.09285,-118.28828,4564,Lyman Place,Silver Lake,LA,Los Angeles County,California,90029,USA
514,34.05201,-118.44162,1629,Kelton Avenue,Westwood Village,LA,Los Angeles County,California,90024,USA
515,34.05167,-118.44108,1692,Kelton Avenue,Westwood Village,LA,Los Angeles County,California,90024,USA
516,34.05084,-118.44061,1725,Kelton Avenue,Westwood Village,LA,Los Angeles County,California,90024,USA
517,34.04962,-118.43927,"10925, 10927, 10929",Kelton Avenue,Westwood Village,LA,Los Angeles County,California,CA 90024,USA
518,34.04962,-118.43927,"10925, 10927, 10929",Kelton Avenue,Westwood Village,LA,Los Angeles County,California,CA 90024,USA
519,34.05375,-118.44262,1428,Kelton Avenue,Westwood Village,LA,Los Angeles County,California,CA 90024,USA
520,34.05507,-118.44375,1370,Kelton Avenue,Westwood Village,LA,Los Angeles County,California,CA 90024,USA
521,34.0503,-118.43837,1768,Midvale Avenue,Westwood Village,LA,Los Angeles County,California,CA 90024,USA
522,34.05044,-118.43847,1762,Midvale Avenue,Westwood Village,LA,Los Angeles County,California,CA 90024,USA
523,34.05187,-118.4398,1586,Midvale Avenue,Westwood Village,LA,Los Angeles County,California,CA 90024,USA
524,34.05177,-118.43968,1592,Massachusetts Avenue,West Los Angeles,LA,Los Angeles County,California,CA 90024,USA
525,34.05211,-118.43999,1574,Midvale Avenue,Westwood Village,LA,Los Angeles County,California,CA 90024,USA
526,34.05198,-118.43988,1580,Midvale Avenue,Westwood Village,LA,Los Angeles County,California,CA 90024,USA
527,34.05262,-118.44037,1550,Midvale Avenue,Westwood Village,LA,Los Angeles County,California,CA 90024,USA
528,34.05262,-118.44037,1550,Midvale Avenue,Westwood Village,LA,Los Angeles County,California,CA 90024,USA
529,34.04652,-118.43527,1980,Midvale Avenue,Westwood,LA,Los Angeles County,California,90025,USA
530,34.04531,-118.43423,2062,Midvale Avenue,Westwood,LA,Los Angeles County,California,90025,USA
531,34.04576,-118.43486,2019,Midvale Avenue,Westwood,LA,Los Angeles County,California,90025,USA
532,34.04524,-118.43441,2061,Midvale Avenue,Westwood,LA,Los Angeles County,California,90025,USA
533,34.04446,-118.43459,2054,Mississippi Avenue,Westwood,LA,Los Angeles County,California,90064-1508,USA
534,34.04446,-118.43374,2109,Midvale Avenue,Westwood,LA,Los Angeles County,California,90025,USA
535,34.04423,-118.43329,2136,Midvale Avenue,Westwood,LA,Los Angeles County,California,90025,USA
536,34.04319,-118.43305,10911,West Olympic Boulevard,Westwood,LA,Los Angeles County,California,90064,USA
537,34.05179,-118.443,"1523,1521",Veteran Avenue,Westwood Village,LA,Los Angeles County,California,CA 90024,USA
538,34.045,-118.43643,2008,Veteran Avenue,West Los Angeles,LA,Los Angeles County,California,CA 90024,USA
539,34.04464,-118.43617,2022,Veteran Avenue,West Los Angeles,LA,Los Angeles County,California,CA 90024,USA
540,34.04436,-118.43592,2034,Veteran Avenue,West Los Angeles,LA,Los Angeles County,California,CA 90024,USA
541,34.04493,-118.43773,1950,Greenfield Avenue,West Los Angeles,LA,Los Angeles County,California,CA 90024,USA
542,34.04894,-118.43433,10879,Missouri Avenue,Westwood,LA,Los Angeles County,California,90025,USA
543,34.05344,-118.43887,1573,Glendon Avenue,Westwood Village,LA,Los Angeles County,California,90024,USA
544,34.05372,-118.43914,1553,Glendon Avenue,Westwood Village,LA,Los Angeles County,California,90024,USA
545,34.05543,-118.43861,10792,Ohio Avenue,Westwood,LA,Los Angeles County,California,90024,USA
546,34.0593,-118.42914,1529,Thayer Avenue,Westwood,LA,Los Angeles County,California,90024,USA
547,34.05785,-118.42822,1637,Thayer Avenue,Westwood,LA,Los Angeles County,California,90024,USA
548,34.05715,-118.42782,1653,Thayer Avenue,Westwood,LA,Los Angeles County,California,90024,USA
549,34.06013,-118.42079,,Ensley Avenue,Westwood,LA,Los Angeles County,California,90024,USA
550,34.05781,-118.42569,10433,Eastborne Avenue,Westwood,LA,Los Angeles County,California,90024,USA
551,34.06066,-118.42975,10495,Rochester Avenue,Westwood,LA,Los Angeles County,California,90024,USA
552,34.06042,-118.4302,10505,Rochester Avenue,Westwood,LA,Los Angeles County,California,90024,USA
553,34.05847,-118.43346,10637,Rochester Avenue,Westwood,LA,Los Angeles County,California,90024,USA
554,34.05789,-118.43615,10723,Rochester Avenue,Westwood,LA,Los Angeles County,California,90024,USA
555,34.05722,-118.43867,10787,Rochester Avenue,Westwood,LA,Los Angeles County,California,90024,USA
556,34.05534,-118.44062,1419,Glendon Avenue,Westwood Village,LA,Los Angeles County,California,90024,USA
557,34.05498,-118.44006,1486,Glendon Avenue,Westwood Village,LA,Los Angeles County,California,90024,USA
558,34.05478,-118.44488,1370,Veteran Avenue,Westwood Village,LA,Los Angeles County,California,CA 90024,USA
559,34.05569,-118.44609,1320,Veteran Avenue,Westwood Village,LA,Los Angeles County,California,90024,USA
560,34.04588,-118.4546,11571,Ohio Avenue,West Los Angeles,LA,Los Angeles County,California,90025,USA
561,38.58194,-121.33752,,,,Sacramento,Sacramento County,California,95819-6055,USA
562,38.62677,-121.3531,4798,Good Court,,,Sacramento County,California,95608,USA
563,38.62677,-121.3531,4798,Good Court,,,Sacramento County,California,95608,USA
564,38.66732,-121.38401,3430,Hickory Street,,,Sacramento County,California,95652,USA
565,38.58213,-121.34381,1000,Harrington Way,,,Sacramento County,California,95608,USA
566,38.58436,-121.34378,1098,Harrington Way,,,Sacramento County,California,95608,USA
567,38.68326,-121.17077,,North Granite Circle,,,Sacramento County,California,95671,USA
568,38.68342,-121.17021,174,North Granite Circle,,,Sacramento County,California,95630,USA
569,38.68461,-121.16747,,,,,Sacramento County,California,95671,USA
570,38.67551,-121.1805,,Sutter Street,,,Sacramento County,California,95671,USA
571,38.67179,-121.12666,,,,,Sacramento County,California,95630,USA
572,38.67368,-121.12266,,,,,Sacramento County,California,95630,USA
573,38.57739,-121.35075,,,,Sacramento,Sacramento County,California,95819-6055,USA
574,39.00807,-122.4137,,,,,Colusa County,California,,USA
575,38.68156,-121.17237,368,Leidesdorff Street,,,Sacramento County,California,95630,USA
576,38.68129,-121.17302,,,,,Sacramento County,California,95671,USA
577,38.66273,-121.72965,,East Gibson Road,,Woodland,Yolo County,California,95776,USA
578,37.31472,-121.89751,586,Fisk Avenue,SoFA,San Jos,Santa Clara County,California,95125,USA
579,37.29966,-121.89081,999,Pine Avenue,,San Jos,Santa Clara County,California,95125,USA
580,37.30402,-121.88777,1589,Bird Avenue,,San Jos,Santa Clara County,California,95125,USA
581,37.31287,-121.89702,587,Snyder Avenue,SoFA,San Jos,Santa Clara County,California,95125,USA
582,37.31597,-121.89346,406,Atlanta Avenue,SoFA,San Jos,Santa Clara County,California,95125,USA
583,37.31511,-121.89825,618,Coe Avenue,SoFA,San Jos,Santa Clara County,California,95125,USA
584,37.31685,-121.89841,626,Riverside Drive,SoFA,San Jos,Santa Clara County,California,95125,USA
585,37.31595,-121.89912,881,Hartford Avenue,SoFA,San Jos,Santa Clara County,California,95125,USA
586,37.31587,-121.89912,889,Hartford Avenue,SoFA,San Jos,Santa Clara County,California,95125,USA
587,37.3158,-121.89912,895,Hartford Avenue,SoFA,San Jos,Santa Clara County,California,95125,USA
588,37.31496,-121.89849,636,Coe Avenue,SoFA,San Jos,Santa Clara County,California,95125,USA
589,37.31575,-121.89774,,Bird Avenue,SoFA,San Jos,Santa Clara County,California,95125,USA
590,37.31472,-121.89751,586,Fisk Avenue,SoFA,San Jos,Santa Clara County,California,95125,USA
591,37.31357,-121.90013,1010,Broadway Avenue,,San Jos,Santa Clara County,California,95125,USA
592,37.28558,-121.8994,1502,Curtner Avenue,,San Jos,Santa Clara County,California,95125,USA
593,37.2856,-121.89935,1500,Curtner Avenue,,San Jos,Santa Clara County,California,95125,USA
594,37.28637,-121.90671,1869,Georgetta Drive,,San Jos,Santa Clara County,California,95125,USA
595,37.31685,-121.89819,614,Riverside Drive,SoFA,San Jos,Santa Clara County,California,95125,USA
596,37.31386,-121.89697,554,Brooks Avenue,SoFA,San Jos,Santa Clara County,California,95125,USA
597,34.39943,-119.70403,1204,Del Oro Avenue,The Mesa,Santa Barbara,Santa Barbara County,California,93109,USA
598,34.40582,-119.6974,,,Waterfront,Santa Barbara,Santa Barbara County,California,93101,USA
599,34.4433,-119.81951,193,North Kellogg Avenue,,,Santa Barbara County,California,93111,USA
600,34.42399,-119.86701,6842,Phelps Road,Ellwood,,Santa Barbara County,California,93117,USA
601,34.41638,-119.70241,730,Bath Street,Waterfront,Santa Barbara,Santa Barbara County,California,93101,USA
602,34.39853,-119.517,,Eugenia Place,,Carpinteria,Santa Barbara County,California,CA 93013,USA
603,34.38422,-119.47832,6667,Rincon Road,,Carpinteria,Santa Barbara County,California,93013,USA
604,34.37913,-119.47635,,Bates Road,,,Ventura County,California,93013,USA
605,34.41293,-119.86017,6634,Sueno Road,,,Santa Barbara County,California,93117,USA
606,34.43386,-119.69857,725,East Micheltorena Street,Riviera,Santa Barbara,Santa Barbara County,California,93103,USA
607,34.43252,-119.69963,631,East Sola Street,Riviera,Santa Barbara,Santa Barbara County,California,93103,USA
608,34.43677,-119.70177,856,Arguello Road,Riviera,Santa Barbara,Santa Barbara County,California,93103,USA
609,34.41451,-119.71112,707,West Carrillo Street,Westside,Santa Barbara,Santa Barbara County,California,93101,USA
610,34.42095,-119.63664,1383,Danielson Road,,,Santa Barbara County,California,93108,USA
611,34.42046,-119.63852,1345,Virginia Road,,,Santa Barbara County,California,93108,USA
612,34.39673,-119.7159,1541,Shoreline Drive,The Mesa,Santa Barbara,Santa Barbara County,California,93109,USA
613,34.4211,-119.63816,1360,Virginia Road,,,Santa Barbara County,California,93103,USA
614,36.96631,-122.04312,298,Olive Street,,Santa Cruz,Santa Cruz County,California,95060,USA
615,36.96778,-122.04082,399,Trescony Street,,Santa Cruz,Santa Cruz County,California,95060,USA
616,36.97623,-122.03508,,Storey Street,,Santa Cruz,Santa Cruz County,California,95061,USA
617,36.98453,-122.05616,110,Farm Road,,Santa Cruz,Santa Cruz County,California,95064,USA
618,36.99828,-122.05281,,McLaughlin Drive,,Santa Cruz,Santa Cruz County,California,95064,USA
619,36.96775,-122.02593,144,Cedar Street,,Santa Cruz,Santa Cruz County,California,95060,USA
620,36.96546,-122.02342,315-321,Main Street,,Santa Cruz,Santa Cruz County,California,CA 95060-4619,USA
621,36.98851,-122.02621,,Ocean Street,,Santa Cruz,Santa Cruz County,California,1982,USA
622,36.9831,-122.02003,219,Washburn Avenue,,Santa Cruz,Santa Cruz County,California,95060,USA
623,36.95165,-122.04811,449,Modesto Avenue,,Santa Cruz,Santa Cruz County,California,95060,USA
624,36.97923,-122.05406,,Coolidge Drive,,Santa Cruz,Santa Cruz County,California,95064,USA
625,36.95664,-122.06238,163,Shaffer Road,,Santa Cruz,Santa Cruz County,California,95060,USA
626,36.95239,-122.02877,758,West Cliff Drive,,Santa Cruz,Santa Cruz County,California,95060,USA
627,38.44192,-122.70863,893,3rd Street,,Santa Rosa,Sonoma County,California,95404,USA
628,38.43654,-122.71228,,Santa Rosa Avenue,,Santa Rosa,Sonoma County,California,95402,USA
629,38.44598,-122.68527,2563,Magowan Drive,Montgomery Village,Santa Rosa,Sonoma County,California,95405,USA
630,38.45546,-122.71443,1583,Humboldt Street,,Santa Rosa,Sonoma County,California,95404,USA
631,38.43339,-122.70638,633,Hendley Street,,Santa Rosa,Sonoma County,California,95404,USA
632,38.43467,-122.71354,567,Julliard Park Drive,,Santa Rosa,Sonoma County,California,95401,USA
633,38.45766,-122.67187,56,Mission Boulevard,,Santa Rosa,Sonoma County,California,95409,USA
634,38.46166,-122.74301,2896,Apple Valley Lane,Coffey Park,Santa Rosa,Sonoma County,California,95403,USA
635,38.41373,-122.7395,2454,Old Stony Point,,Santa Rosa,Sonoma County,California,95407,USA
636,38.45785,-122.74026,,,,Santa Rosa,Sonoma County,California,95401,USA
637,38.4427,-122.68411,2571,Patio Court,,Santa Rosa,Sonoma County,California,95405,USA
638,38.44463,-122.71921,482,Klute Street,,Santa Rosa,Sonoma County,California,95401,USA
639,38.43653,-122.71125,613,Tupper Street,,Santa Rosa,Sonoma County,California,95404,USA
640,38.43791,-122.71095,,Sonoma Avenue,Montgomery Village,Santa Rosa,Sonoma County,California,95402,USA
641,38.44239,-122.70973,,4th Street,,Santa Rosa,Sonoma County,California,95402,USA
642,38.43661,-122.72102,,3rd Street,,Santa Rosa,Sonoma County,California,95402,USA
643,38.44323,-122.7083,303,Hope Street,,Santa Rosa,Sonoma County,California,95404,USA
644,38.44333,-122.70969,898,5th Street,,Santa Rosa,Sonoma County,California,95404,USA
645,38.45717,-122.71547,1798,Slater Street,,Santa Rosa,Sonoma County,California,95404,USA
646,38.41336,-122.71958,2793,Dowd Drive,,Santa Rosa,Sonoma County,California,95407,USA
647,38.43349,-122.72636,,North Dutton Avenue,,Santa Rosa,Sonoma County,California,95402,USA
648,38.44323,-122.66385,4761,Hoen Avenue,,Santa Rosa,Sonoma County,California,95405,USA
649,38.45213,-122.67781,180,Yulupa Circle,,Santa Rosa,Sonoma County,California,95405,USA
650,37.43131,-122.16937,,,,,Santa Clara County,California,94305-6015,USA
651,37.42152,-122.16446,611,Alvarado Row,,,Santa Clara County,California,94304,USA
652,37.42085,-122.16391,649,Alvarado Row,,,Santa Clara County,California,94304,USA
653,37.42034,-122.16328,683,Alvarado Row,,,Santa Clara County,California,94304,USA
654,37.42034,-122.16328,683,Alvarado Row,,,Santa Clara County,California,94304,USA
655,37.41912,-122.16074,721,Alvarado Row,,,Santa Clara County,California,94305,USA
656,37.42019,-122.1599,891,San Francisco Court,,,Santa Clara County,California,94305,USA
657,37.41839,-122.16125,755,Esplanada Way,,,Santa Clara County,California,94305,USA
658,37.41835,-122.16183,702,Esplanada Way,,,Santa Clara County,California,94305,USA
659,37.41824,-122.16046,803,Esplanada Way,,,Santa Clara County,California,94305,USA
660,37.41871,-122.15807,899,Esplanada Way,,,Santa Clara County,California,94305,USA
661,37.41821,-122.15887,840,Esplanada Way,,,Santa Clara County,California,94305,USA
662,37.41763,-122.15867,875,Santa Fe Avenue,,,Santa Clara County,California,94305,USA
663,37.41734,-122.16014,811,Santa Fe Avenue,,,Santa Clara County,California,94305,USA
664,37.41679,-122.16118,799,Alvarado Court,,,Santa Clara County,California,94305,USA
665,37.41921,-122.16463,668,Salvatierra Street,,,Santa Clara County,California,94304,USA
666,37.41979,-122.16607,619,Mayfield Avenue,,,Santa Clara County,California,94304,USA
667,37.41797,-122.16512,699,Constanzo Street,,,Santa Clara County,California,94305,USA
668,37.41851,-122.16529,,Mayfield Avenue,,,Santa Clara County,California,94304,USA
669,37.4189,-122.16588,,Dolores Street,,,Santa Clara County,California,94304,USA
670,37.42011,-122.16767,586,Mayfield Avenue,,,Santa Clara County,California,94304,USA
671,37.41658,-122.15929,835,Sonoma Terrace,,,Santa Clara County,California,94305,USA
672,37.4163,-122.15853,894,Sonoma Terrace,,,Santa Clara County,California,94305,USA
673,37.41549,-122.15907,,,,,Santa Clara County,California,94304,USA
674,37.41371,-122.15917,,,,,Santa Clara County,California,94304,USA
675,37.42091,-122.17002,675,Lomita Drive,,,Santa Clara County,California,94305-6015,USA
676,37.42144,-122.16304,,Cowell Lane,,,Santa Clara County,California,94304,USA
677,37.42307,-122.16878,549,,,,Santa Clara County,California,94305-6015,USA
678,37.42505,-122.17582,,Lane L,,,Santa Clara County,California,94305-6015,USA
679,37.41986,-122.1524,2220,Hanover Street,College Terrace,Palo Alto,Santa Clara County,California,94304,USA
680,37.40941,-122.05198,,Cody Road,Whisman Station,,Santa Clara County,California,94035-0016,USA
681,37.4201,-122.15199,2241,Hanover Street,College Terrace,Palo Alto,Santa Clara County,California,94304,USA
682,37.41957,-122.15094,2357,Hanover Street,College Terrace,Palo Alto,Santa Clara County,California,94304,USA
683,37.41923,-122.15309,1411,College Avenue,College Terrace,Palo Alto,Santa Clara County,California,94304,USA
684,37.41974,-122.15332,1386,College Avenue,College Terrace,Palo Alto,Santa Clara County,California,94304,USA
685,37.41974,-122.15332,1386,College Avenue,College Terrace,Palo Alto,Santa Clara County,California,94304,USA
686,37.4199,-122.15363,2149,Dartmouth Street,College Terrace,Palo Alto,Santa Clara County,California,94304,USA
687,37.41999,-122.15474,2050,Dartmouth Street,College Terrace,Palo Alto,Santa Clara County,California,94304,USA
688,37.41986,-122.15536,2011,Columbia Street,College Terrace,Palo Alto,Santa Clara County,California,94304,USA
689,37.41868,-122.15322,2249,Columbia Street,College Terrace,Palo Alto,Santa Clara County,California,94304,USA
690,37.41938,-122.15454,2109,Columbia Street,College Terrace,Palo Alto,Santa Clara County,California,94304,USA
691,37.41826,-122.15634,2035,Amherst Street,College Terrace,Palo Alto,Santa Clara County,California,94304,USA
692,37.23333,-121.68463,,,,,Santa Clara County,California,,USA
693,37.43131,-122.16937,,,,,Santa Clara County,California,94305-6015,USA
694,37.43131,-122.16937,,,,,Santa Clara County,California,94305-6015,USA
695,37.43131,-122.16937,,,,,Santa Clara County,California,94305-6015,USA
696,37.43131,-122.16937,,,,,Santa Clara County,California,94305-6015,USA
697,37.43131,-122.16937,,,,,Santa Clara County,California,94305-6015,USA
698,37.43131,-122.16937,,,,,Santa Clara County,California,94305-6015,USA
699,37.43131,-122.16937,,,,,Santa Clara County,California,94305-6015,USA
700,37.43131,-122.16937,,,,,Santa Clara County,California,94305-6015,USA
701,37.42481,-122.1687,519,,,,Santa Clara County,California,94305-6015,USA
702,37.42269,-122.16863,553,Mayfield Avenue,,,Santa Clara County,California,94305-6015,USA
703,37.42685,-122.16496,615,Crothers Way,,,Santa Clara County,California,94305-6015,USA
704,37.42685,-122.16496,615,Crothers Way,,,Santa Clara County,California,94305-6015,USA
705,37.43131,-122.16937,,,,,Santa Clara County,California,94305-6015,USA
706,37.42481,-122.1687,519,,,,Santa Clara County,California,94305-6015,USA
707,37.42148,-122.16553,578,Lane B,,,Santa Clara County,California,94305,USA
708,37.42201,-122.16563,582,Alvarado Row,,,Santa Clara County,California,94304,USA
709,37.42131,-122.16526,617,Santa Ynez Street,,,Santa Clara County,California,94305,USA
710,37.422,-122.17213,,Lomita Drive,,,Santa Clara County,California,94305-6015,USA
711,37.422,-122.17213,,Lomita Drive,,,Santa Clara County,California,94305-6015,USA
712,37.422,-122.17213,,Lomita Drive,,,Santa Clara County,California,94305-6015,USA
713,37.42221,-122.16602,576,Alvarado Row,,,Santa Clara County,California,94304,USA
714,37.43131,-122.16937,,,,,Santa Clara County,California,94305-6015,USA
715,37.41673,-122.17016,775,Santa Ynez Street,,,Santa Clara County,California,94305,USA
716,37.42577,-122.17941,,Santa Teresa Street,,,Santa Clara County,California,94305-6015,USA
717,37.42257,-122.16993,,Mayfield Avenue,,,Santa Clara County,California,94305-6015,USA
718,37.42311,-122.15939,,Ayrshire Court,,,Santa Clara County,California,94304,USA
719,37.42311,-122.15939,,Ayrshire Court,,,Santa Clara County,California,94304,USA
720,34.00361,-118.48448,,2nd Street,,Santa Monica,Los Angeles County,California,CA 90401,USA
721,34.00438,-118.48515,216,Hollister Avenue,,Santa Monica,Los Angeles County,California,90405,USA
722,34.00039,-118.48067,2859,2nd Street,,Santa Monica,Los Angeles County,California,90405,USA
723,34.00361,-118.48448,,2nd Street,,Santa Monica,Los Angeles County,California,CA 90401,USA
724,34.00741,-118.48638,2103,3rd Street,,Santa Monica,Los Angeles County,California,90405,USA
725,34.00353,-118.48099,,4th Street,,Santa Monica,Los Angeles County,California,CA 90405,USA
726,34.00361,-118.48448,,2nd Street,,Santa Monica,Los Angeles County,California,CA 90401,USA
727,33.99559,-118.48029,16,,Venice,LA,Los Angeles County,California,90291,USA
728,34.00898,-118.48665,,4th Street,,Santa Monica,Los Angeles County,California,CA 90401,USA
729,34.00483,-118.48229,,4th Street,,Santa Monica,Los Angeles County,California,CA 90405,USA
730,33.9966,-118.47398,344,4th Avenue,Venice,LA,Los Angeles County,California,90291,USA
731,34.0007,-118.47804,,4th Street,,Santa Monica,Los Angeles County,California,CA 90405,USA
732,33.99991,-118.47723,3091,4th Street,,Santa Monica,Los Angeles County,California,90405,USA
733,33.99629,-118.47307,449,Sunset Avenue,Venice,LA,Los Angeles County,California,90291,USA
734,33.99796,-118.46957,628,Sunset Avenue,Venice,LA,Los Angeles County,California,90291,USA
735,33.99826,-118.46937,647,Sunset Avenue,Venice,LA,Los Angeles County,California,90291,USA
736,33.99617,-118.47293,452,Sunset Avenue,Venice,LA,Los Angeles County,California,90291,USA
737,33.99656,-118.47394,345,4th Avenue,Venice,LA,Los Angeles County,California,90291,USA
738,34.00906,-118.48674,,4th Street,,Santa Monica,Los Angeles County,California,CA 90401,USA
739,33.99987,-118.4771,402,Marine Street,,Santa Monica,Los Angeles County,California,90405,USA
740,34.03403,-118.47028,2831,Broadway,,Santa Monica,Los Angeles County,California,90404,USA
741,34.03392,-118.47146,1449,Harvard Street,,Santa Monica,Los Angeles County,California,90404,USA
742,34.03208,-118.47242,2610,Broadway,,Santa Monica,Los Angeles County,California,90404,USA
743,34.03647,-118.4797,1120,25th Street,,Santa Monica,Los Angeles County,California,90404,USA
744,33.99409,-118.4461,13392,Zanja Street,Venice,,Los Angeles County,California,90066,USA
745,33.99555,-118.44648,2443,Glencoe Avenue,Venice,LA,Los Angeles County,California,90291,USA
746,33.99633,-118.46347,1036,Pleasant View Avenue,Venice,LA,Los Angeles County,California,90291,USA
747,33.99379,-118.46968,524,Broadway Street,Venice,LA,Los Angeles County,California,90291,USA
748,33.99341,-118.47076,459,Broadway Street,Venice,LA,Los Angeles County,California,90291,USA
749,33.99347,-118.47063,477,Broadway Street,Venice,LA,Los Angeles County,California,90291,USA
750,33.9969,-118.45504,1086,Amoroso Place,Venice,LA,Los Angeles County,California,90291,USA
751,33.99429,-118.47231,869,4th Avenue,Venice,LA,Los Angeles County,California,90291,USA
752,33.99976,-118.46558,868,Sunset Court,Venice,LA,Los Angeles County,California,90291,USA
753,33.9996,-118.46587,846,Sunset Court,Venice,LA,Los Angeles County,California,90291,USA
754,33.99911,-118.4668,776,Sunset Court,Venice,LA,Los Angeles County,California,90291,USA
755,33.99569,-118.46806,624,Brooks Avenue,Venice,LA,Los Angeles County,California,90291,USA
756,33.99272,-118.46714,580,San Juan Court,Venice,LA,Los Angeles County,California,90291,USA
757,33.99295,-118.46669,602,San Juan Court,Venice,LA,Los Angeles County,California,90291,USA
758,33.99328,-118.46608,624,San Juan Court,Venice,LA,Los Angeles County,California,90291,USA
759,33.99155,-118.467,509,Santa Clara Court,,LA,Los Angeles County,California,90291,USA
760,33.99107,-118.46593,,South Irving Tabor Court,,LA,Los Angeles County,California,90291-3879,USA
761,33.9915,-118.46492,600,California Court,Venice,LA,Los Angeles County,California,90291,USA
762,33.99133,-118.46524,,Electric Court,Venice,LA,Los Angeles County,California,90291-3879,USA
763,33.99373,-118.46201,,Millwood Court,Venice,LA,Los Angeles County,California,90291-3879,USA
764,33.99351,-118.46216,,Millwood Court,Venice,LA,Los Angeles County,California,90291-3879,USA
765,33.99367,-118.46113,1629,Oakwood Avenue,Venice,LA,Los Angeles County,California,90291,USA
766,33.99385,-118.46051,816,Rialto Court,Venice,LA,Los Angeles County,California,90291,USA
767,33.9942,-118.4605,821,Rialto Court,Venice,LA,Los Angeles County,California,90291,USA
768,33.99439,-118.46036,837,Rialto Court,Venice,LA,Los Angeles County,California,90291,USA
769,34.11653,-118.17774,6589,Crescent Street,,LA,Los Angeles County,California,90042,USA
770,34.07089,-118.44673,,,Westwood Village,LA,Los Angeles County,California,90095,USA
